Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Cage The Elephant,Around My Head,0.516,0.959,2,-2.484,1,0.0597,0.000659,4.44e-06,0.046,0.474,109.91,191600,spotify:track:2QLjqCwbufKoZE2S6yJ03F,no,2011
Kings of Leon,Around The World,0.575,0.854,1,-5.847,0,0.0362,0.000252,0.676,0.351,0.587,113.075,214040,spotify:track:06ClI3XK2FPR5uP8tPcFS1,no,2016
Daft Punk,Around the World - Radio Edit [Radio Edit],0.934,0.76,7,-5.549,1,0.148,0.00417,0.906,0.0656,0.864,121.302,241467,spotify:track:0TxMRiAvI1s0L821BJJWzx,no,2006
alt-J,Arrival In Nara,0.484,0.0823,9,-20.53,0,0.0533,0.963,0.114,0.111,0.175,119.523,253418,spotify:track:4BVm9zEoX4Z73LeFAab0PC,no,2014
Hozier,Arsonist's Lullabye,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,266547,spotify:track:1UWhx0pFZccP4jdCIZsj7U,no,2014
Slow Hollows,The Art School Kids,0.497,0.39,11,-18.198,0,0.029,0.301,0.0211,0.386,0.547,111.674,146365,spotify:track:4qFs7hvgJ6VRgh1GF8Ynjb,no,2015
Ariane Moffatt,Artifacts,0.51,0.477,4,-13.192,1,0.0437,0.791,0.342,0.111,0.464,88.093,222293,spotify:track:3VHVrLisG9hIsQERpIwGqY,no,2012
Metric,Artificial Nocturne,0.228,0.825,7,-6.344,1,0.062,0.00397,0.54,0.217,0.0375,145.003,342387,spotify:track:6MQ4WcZ4dFoSEQryeXi8Ss,no,2012
Jack Johnson,As I Was Saying,0.631,0.526,0,-8.453,0,0.0276,0.181,0.000511,0.11,0.428,90.111,225547,spotify:track:29sY1Zgd4BXoVcoiVbiUXi,no,2013
The Hollywood Soundtrack Band,"As the World Falls Down (From ""Labyrinth"")",0.64,0.547,9,-8.153,1,0.0244,0.105,3.33e-05,0.31,0.547,98.483,291822,spotify:track:1oCeqLHu214KyuL7M3zy7B,no,2014
Beach Fossils,Ascension,0.438,0.631,3,-10.329,1,0.0356,0.00147,0.94,0.0902,0.314,132.605,90202,spotify:track:7sTc4kvzwUEcAHbCdQTRrW,no,2013
The Strokes,Ask Me Anything,0.344,0.31,8,-9.79,1,0.0334,0.55,0.841,0.147,0.46,131.547,189973,spotify:track:5YTHz4OkjJbjov8O0RM9Mj,no,2005
The Beatles,Ask Me Why - Remastered 2009,0.605,0.394,4,-11.33,1,0.0378,0.767,0,0.0967,0.597,133.942,146533,spotify:track:7529Z6b1rlGZFFPWjHPeV5,no,1963
Karkwa,Au-Dessus De La Tête De Lilijune,0.294,0.344,6,-18.827,0,0.0481,0.0742,0.707,0.114,0.545,119.792,93907,spotify:track:2jr53CvuJr1nbW8MbA0e3Y,no,2010
Sufjan Stevens,Auld Lang Syne,0.758,0.243,7,-10.055,1,0.0372,0.789,3.57e-06,0.126,0.655,111.54,94720,spotify:track:6Q90kBnnL27pCMjIhP4k2Y,no,2012
The Strokes,Automatic Stop,0.676,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.92,207133,spotify:track:4spZbGNty5ov8s2smDzNPT,no,2003
The Strokes,Automatic Stop,0.675,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.921,207133,spotify:track:6DUKQUhWqUySYngLXLNwP2,no,2003
Dumas,Avant l'aube,0.537,0.533,9,-9.052,1,0.0304,0.461,0.183,0.179,0.423,100.987,307613,spotify:track:1G4A6J2eXmzve4ripibqN8,no,2003
Damien Robitaille,Avant Que Vienne L'avalanche,0.735,0.597,3,-7.901,0,0.032,0.352,0.00845,0.0823,0.855,134.995,183547,spotify:track:63RfInh5K86gAXzuZb0WUN,no,2009
Stromae,ave cesaria,0.724,0.659,11,-8.254,0,0.202,0.117,2.89e-06,0.208,0.377,113.009,249520,spotify:track:66u6ycRUqlrW9C05QJUmSo,no,2013
Sufjan Stevens,Ave Maria (feat. Cat Martino),0.17,0.131,3,-17.882,1,0.033,0.881,1.45e-05,0.121,0.137,176.937,128520,spotify:track:24wNXaxm9GOP5EHOvlJrrq,no,2012
Stromae,avf,0.848,0.686,10,-8.042,0,0.153,0.00363,1.13e-05,0.0597,0.846,137.009,225053,spotify:track:5a9vdoeBuXGewh9Oe0CfKA,no,2013
Electric Guest,Awake,0.566,0.593,11,-7.348,1,0.0349,0.0206,0.0654,0.121,0.806,111.001,300867,spotify:track:6bOdnGr6DSO4vmkXS3y4UM,no,2012
Arcade Fire,Awful Sound (Oh Eurydice),0.231,0.708,9,-7.845,1,0.0471,0.256,0.0741,0.0394,0.55,70.969,373882,spotify:track:53849j8C8EO07O1gCdzgTr,no,2013
San Cisco,Awkward - EP Version,0.6,0.877,9,-5.768,1,0.11,0.076,9.75e-05,0.107,0.921,161.885,153933,spotify:track:3qjF2EzZ7Kx0VD1AooRFjy,no,2012
Perfume Genius,AWOL Marine,0.205,0.11,10,-14.27,1,0.0294,0.982,0.766,0.263,0.0391,92.877,167840,spotify:track:79OuRKU1m6uXeZ7dYfoTXf,no,2012
Michael Jackson,Baby Be Mine,0.829,0.663,11,-4.61,0,0.0794,0.167,1.68e-05,0.109,0.668,109.652,260187,spotify:track:3bMveJpCPytU79V5A61Bb7,no,1982
Michael Jackson,Baby Be Mine,0.843,0.646,6,-5.568,0,0.0882,0.181,7.28e-06,0.15,0.649,109.756,259533,spotify:track:4JGt7Tf0qpZFn5Pg2S5zHr,no,1982
King Krule,Baby Blue,0.468,0.331,3,-11.052,1,0.036,0.613,0.00108,0.129,0.09,102.448,215507,spotify:track:1jhtxc7ON8ZzgvWGPwWXUN,no,2013
The Beatles,Baby It's You - Remastered 2009,0.608,0.494,4,-12.211,0,0.0345,0.778,0,0.0926,0.879,112.421,160520,spotify:track:2VmB1rF9FtfKUmFHDVnq8Q,no,1963
The Beatles,Baby's In Black - Live / Bonus Track,0.202,0.756,9,-7.895,1,0.0528,0.0183,1.05e-06,0.918,0.669,185.584,164653,spotify:track:5tc3aFZhTcW46vRIk23T6e,no,2016
The Beatles,Baby's In Black - Remastered 2009,0.374,0.596,9,-7.666,1,0.0416,0.434,0,0.098,0.876,202.97,124520,spotify:track:7cb2SdLm1UMLwdUoWwrZN1,no,1964
Mac DeMarco,Baby's Wearing Blue Jeans,0.469,0.894,9,-4.785,1,0.0734,0.00214,0.00068,0.0815,0.79,128.569,213470,spotify:track:5CnPPESrUPsVTsb99s42Ej,no,2012
Les Trois Accords,Bac à fleurs,0.649,0.719,9,-5.106,1,0.0277,0.000962,0,0.423,0.639,105.222,193347,spotify:track:1T5jWMtLkha9dRA2H7ewdq,no,2006
Radio Radio,Bachelor Party,0.662,0.812,9,-6.35,0,0.217,0.072,0,0.336,0.599,134.08,182576,spotify:track:5Dh6bFuBU3PjYfum96irMX,no,2014
Björk,Bachelorette,0.455,0.871,0,-7.232,0,0.063,0.0409,3.87e-06,0.0755,0.346,96.933,315000,spotify:track:2wtFzaJcboau7on1LOkQ5a,no,2002
Lester Young,(Back Home Again In) Indiana,0.642,0.235,9,-14.752,0,0.116,0.951,0.457,0.251,0.625,93.942,424400,spotify:track:7DMlFDUfHPwU5rNplQDc9o,no,1997
Estelle,Back in Love,0.581,0.855,7,-4.325,1,0.287,0.274,0,0.305,0.535,82.19,241453,spotify:track:4iTvdd9nxK68rKiTDGorS7,no,2008
The Beatles,Back In The U.S.S.R,0.533,0.937,2,-7.51,1,0.0397,0.00173,0.000103,0.185,0.862,142.399,154393,spotify:track:5rJjib4hv7JD1fpf5TzRcr,no,2006
The Beatles,Back In The U.S.S.R. - Remastered 2009,0.486,0.952,9,-7.922,1,0.0489,0.0633,0.000291,0.06,0.854,142.47,166760,spotify:track:3Pm4mp3Fz6nZAD7L498kGd,no,1973
The Beatles,Back In The U.S.S.R. - Remastered 2009,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,spotify:track:0j3p1p06deJ7f9xmJ9yG22,no,1968
Miike Snow,Back of the Car,0.806,0.681,4,-4.436,0,0.0287,0.7,0.00851,0.0762,0.953,93.956,216227,spotify:track:5FtRzorV99FgGUaL0chdxp,no,2016
Metronomy,Back Together,0.712,0.677,4,-9.269,0,0.0809,0.0146,0.000112,0.116,0.708,127.032,220180,spotify:track:5LJgwTRqNKBscP2bJ7nhAr,no,2016
The Beatles,Bad Boy - Remastered 2009,0.549,0.725,0,-8.512,1,0.0431,0.199,0,0.178,0.878,134.64,140600,spotify:track:7iTjGs5z7opNGCXyurs0Q7,no,1988
Timber Timbre,Bad Ritual,0.65,0.261,9,-10.247,0,0.0298,0.494,0.0573,0.149,0.386,75.679,187227,spotify:track:6OAdXCQJKkUqoYSQS0A4rU,no,2011
Electric Guest,The Bait,0.777,0.628,11,-6.019,0,0.0298,0.00124,0.0211,0.101,0.712,138.025,186013,spotify:track:0Sgt5x91TYfXPgiSm4uPud,no,2012
Jean Leloup,Balade À Toronto,0.544,0.678,9,-9.683,0,0.0407,0.249,0.000787,0.473,0.74,101.315,182933,spotify:track:2KhXeerI07Z7MKNEn9rLqv,no,2005
The Beatles,The Ballad Of John And Yoko - Remastered 2009,0.656,0.865,4,-8.241,1,0.0311,0.00561,0.000104,0.0853,0.938,135.183,179853,spotify:track:6r7JAngkBzKGDKRUzLgY2U,no,1988
The Beatles,The Ballad Of John And Yoko - Remastered 2009,0.654,0.862,4,-8.437,1,0.0316,0.0053,4.51e-05,0.0955,0.956,135.117,181067,spotify:track:0iwo02NoGqyooxs81iEkz3,no,1973
The Beatles,The Ballad Of John And Yoko - Remastered 2015,0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,179480,spotify:track:1F7s27lLKshLPt9TPCgMDL,no,2000
Jack Johnson,Banana Pancakes,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,191907,spotify:track:451GvHwY99NKV4zdKPRWmv,no,2005
Radiohead,Bangers + Mash,0.637,0.98,9,-4.981,0,0.115,0.0307,0.000657,0.601,0.65,135.991,199502,spotify:track:2mAWzzAi9pdKwteyg0lNqj,no,2007
Bloc Party,Banquet,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,196613,spotify:track:2YxXuCdbUpil3P7tRjhW1t,no,2005
Pulp,Bar Italia,0.438,0.597,5,-6.255,1,0.0406,0.395,5.17e-05,0.158,0.109,124.58,223267,spotify:track:01HraRiyqu51c9bafDTg5W,no,1995
Duck Sauce,Barbra Streisand,0.694,0.813,1,-4.129,1,0.335,0.00649,0.000467,0.249,0.741,127.834,264814,spotify:track:1WHx2541uqQd3bDNYwwOaC,no,2014
Sufjan Stevens,Barcarola (You Must Be A Christmas Tree),0.245,0.267,0,-12.571,1,0.0465,0.921,0.000387,0.0944,0.0692,72.139,422827,spotify:track:3Owm4uCMV4c56XoyERMMBD,no,2012
The Strokes,Barely Legal,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,234522,spotify:track:4KC2Z9dL4jL61Ys35N6srg,no,2001
The Strokes,Barely Legal,0.424,0.884,0,-6.286,1,0.0365,0.00326,0.0499,0.0903,0.852,157.813,234693,spotify:track:21Ay8Y9Pr91nSauPGtK6MW,no,2001
Hippo Campus,Bashful Creatures,0.454,0.814,7,-3.539,1,0.0393,0.184,0,0.183,0.162,123.885,224933,spotify:track:0esd0AL4TygoM6UuUIxmd8,no,2015
The xx,Basic Space,0.94,0.208,9,-15.235,0,0.0853,0.21,0.085,0.105,0.148,115.872,188120,spotify:track:16NE62lzGmi6ehGTNVI659,no,2009
Stromae,bâtard,0.743,0.749,7,-9.652,1,0.248,0.0478,0,0.746,0.78,126.012,208827,spotify:track:4APjoR6Fmrrl707Z1cShHS,no,2013
King Krule,Bathed In Grey,0.62,0.322,7,-12.268,1,0.143,0.909,0.000112,0.0636,0.269,82.095,241879,spotify:track:7swRIXk3yPMiPdRcFRdvxL,no,2013
Justin Hurwitz,Bathroom Mirror / You're Coming Right?,0.714,0.427,1,-15.378,0,0.0387,0.31,0.868,0.314,0.54,127.651,82813,spotify:track:7IgYUzuv1g95q1WsexzCwQ,no,2016
Metronomy,The Bay,0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,290173,spotify:track:3ySxo6vRP0t9WCqhYXXMWN,no,2011
Tame Impala,Be Above It,0.746,0.976,4,-6.073,0,0.0682,0.367,0.274,0.111,0.384,118.965,201960,spotify:track:2Gl1Qdx5Px5kVYe0PQoGI0,no,2012
Ed Sheeran,Be Like You,0.671,0.388,11,-6.516,1,0.0762,0.715,0,0.192,0.59,105.869,218373,spotify:track:6ThrnYkLPlKar6dUIggR6Q,no,2014
Alabama Shakes,Be Mine,0.459,0.807,4,-5.101,1,0.0642,0.16,8.87e-05,0.116,0.454,72.744,254760,spotify:track:3dFMISiq7Ia0R9BQYkVN6i,no,2012
Bahamas,Be My Witness,0.789,0.386,7,-9.006,1,0.033,0.529,0.00222,0.104,0.374,114.668,226853,spotify:track:3vvgWkF6GaM0r1JORGF9ju,no,2012
The Rolling Stones,Beast Of Burden - Remastered 1994,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,265173,spotify:track:77oU2rjC5XbjQfNe3bD6so,no,1978
Michael Jackson,Beat It - Single Version,0.777,0.81,3,-5.728,0,0.0441,0.0301,2.07e-05,0.237,0.907,139.004,257733,spotify:track:1yQpbs22l21kaav58SAJuI,no,1982
Timber Timbre,Beat The Drum Slowly,0.396,0.424,2,-9.766,1,0.0291,0.334,0.472,0.0829,0.0398,83.787,329387,spotify:track:6Vde8wapanZQLb5Gf4JsrN,no,2014
TRICOT MACHINE,Beau temps mauvais temps,0.524,0.51,7,-6.287,1,0.0347,0.603,0.17,0.184,0.415,142.204,170800,spotify:track:3JXSeU9gmp9m5nLroykrfs,no,2007
Freshly Ground,Beautiful Boy,0.534,0.597,0,-11.126,0,0.0429,0.752,0.00131,0.0924,0.414,121.051,238400,spotify:track:5tITpbSrH6BVfLRTJg6Sga,no,2007
Ben Harper,Beautiful Boy,0.583,0.471,2,-9.386,1,0.0299,0.577,0,0.0778,0.484,111.687,228000,spotify:track:5cUbs8a3T4f9xdTeBqrQCy,no,2007
The Beatles,Because,0.246,0.166,6,-20.719,0,0.0536,0.933,5.56e-05,0.358,0.0625,110.07,164632,spotify:track:2VRNkdYbYUAOAcw71IqPBx,no,2006
The Beatles,Because - Anthology 3 Version,0.285,0.119,2,-13.644,1,0.0407,0.944,0,0.0842,0.0901,130.65,143720,spotify:track:5joRE018kvW87xEknBp8cS,no,1996
The Beatles,Because - Remastered 2009,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,165667,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,no,1969
Milky Chance,Becoming,0.841,0.56,0,-7.753,0,0.0421,0.918,0.0132,0.0488,0.81,100.017,144000,spotify:track:3Gl2zYelYDlusFWT4QzRsa,no,2014
Piano Tribute Players,Becoming,0.732,0.32,8,-15.825,1,0.0713,0.981,0.936,0.11,0.432,99.993,138853,spotify:track:1dThzOHX04rY0jlPorIO6O,no,2014
Spoon,Before Destruction,0.746,0.434,2,-9.391,1,0.0349,0.299,0.00248,0.171,0.713,113.514,197080,spotify:track:4njjwHVxMxrNotH1dkGBrZ,no,2010
The Rolling Stones,Before They Make Me Run - Remastered,0.595,0.955,0,-2.304,1,0.117,0.384,0.0175,0.05,0.714,132.653,204960,spotify:track:4cAlWy0jWMtn5AdtZy4dHi,no,1978
C418,Beginning,0.118,0.0224,1,-30.543,1,0.0369,0.988,0.927,0.091,0.0378,78.558,102101,spotify:track:4B3RbRUP0fl2KxaBWVUfo9,no,2011
The Beatles,A Beginning - Anthology 3 Version,0.264,0.293,0,-16.498,1,0.0377,0.958,0.942,0.338,0.033,90.588,49960,spotify:track:34dsKRJHIadrrNdCDtMwGn,no,1996
Sufjan Stevens,"Behold the Birth of Man, the Face of Glory",0.277,0.135,7,-22.565,0,0.0411,0.929,0.827,0.101,0.03,66.356,68787,spotify:track:0PkiYUFuSKgihrkNyi9VuC,no,2012
The Beatles,Being For The Benefit Of Mr Kite! - Take 7 / Anthology 2 Version,0.394,0.324,0,-12.884,1,0.0648,0.489,0,0.453,0.665,168.591,153533,spotify:track:09pDDl5WR4VAX7QKvJZkG8,no,1996
The Beatles,Being For The Benefit Of Mr Kite! - Takes 1 & 2 / Anthology 2 Version,0.631,0.046,0,-20.754,1,0.15,0.584,0,0.134,0.319,109.365,65667,spotify:track:6a4VLKj9smz1GPTYdV3StU,no,1996
The Beatles,Being For The Benefit Of Mr Kite! / I Want You (She's So Heavy) / Helter Skelter,0.291,0.69,2,-8.761,0,0.0671,0.0195,2.25e-06,0.378,0.544,144.054,202209,spotify:track:2MAU8kcMbo0lHXWzZ19SNo,no,2006
The Beatles,Being For The Benefit Of Mr. Kite! - Remastered 2009,0.526,0.413,0,-9.865,1,0.0446,0.338,0,0.0992,0.71,111.874,157533,spotify:track:6W35n1UlkvqhfMZstB4BXs,no,1967
The Killers,Believe Me Natalie,0.431,0.907,0,-5.387,1,0.0523,1.51e-05,0.00445,0.0529,0.18,95.958,306667,spotify:track:67kIfRYFai45yakOuXhndQ,no,2004
Purity Ring,Belispeak,0.72,0.9,0,-5.364,0,0.117,0.0246,0.000178,0.225,0.351,105.004,178707,spotify:track:0Sia9jActaEwcQR8AGFM8r,no,2012
Jack Johnson,Belle,0.603,0.165,7,-17.988,1,0.0452,0.669,0.588,0.124,0.517,126.717,102947,spotify:track:3FK0U3qJYP3E24Vx5QSBWz,no,2005
WhoMadeWho,Below the Cherry Moon,0.686,0.904,3,-4.501,0,0.0366,0.000726,0.629,0.11,0.0406,120.016,372587,spotify:track:0j7YCfKXYCyAzwfujEmphD,no,2012
Les Colocs,Belzébuth,0.6,0.635,2,-8.693,1,0.324,0.315,0,0.296,0.75,100.06,565600,spotify:track:2DaAXOfTA1SwChkswKIv6q,no,1998
Real Estate,The Bend,0.548,0.683,9,-8.854,1,0.03,0.0819,0.635,0.0996,0.529,128.593,312147,spotify:track:2R0hHt9nSvb91nfcstO5wG,no,2014
The Beatles,Besame Mucho - Anthology 1 Version,0.436,0.567,11,-6.446,0,0.0635,0.539,0,0.296,0.811,76.146,156960,spotify:track:2Qgak11t9BJHwkicG0WJQE,no,1995
LMFAO,Best Night,0.559,0.844,7,-5.708,0,0.0932,0.00696,0,0.107,0.629,130.059,300000,spotify:track:5FBOJRPEFWMWr9uZwv8FY1,no,2011
Vance Joy,Best That I Can,0.434,0.393,11,-7.738,1,0.0343,0.487,2.73e-05,0.129,0.127,171.945,210320,spotify:track:66lSkZbQUDpO7bo4Rfxhvb,no,2014
Bon Iver,Beth/Rest,0.489,0.249,9,-12.812,1,0.0323,0.922,0.597,0.112,0.0507,128.171,316800,spotify:track:6UI6aabe8NSRgTVySHn6CP,no,2011
Leon Bridges,Better Man,0.395,0.746,7,-4.938,1,0.0447,0.219,0,0.123,0.671,188.276,140133,spotify:track:7tOYSMYowhxJ0uK3WMoL5n,no,2015
Royal Bangs,Better Run,0.355,0.968,3,-2.441,1,0.12,0.00511,0.00476,0.606,0.592,172.017,198505,spotify:track:6PUjkatQMlDMDONhLrMsTl,no,2013
Jack Johnson,Better Together,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,207680,spotify:track:4VywXu6umkIQ2OS0m1I79y,no,2005
The Strokes,Between Love & Hate,0.455,0.602,9,-4.919,1,0.0255,6.34e-05,0.53,0.0966,0.538,104.173,196573,spotify:track:7LrhUGthqBiQm4PtFBbcWe,no,2003
The Strokes,Between Love & Hate,0.455,0.603,9,-4.919,1,0.0255,6.34e-05,0.53,0.0966,0.539,104.179,196573,spotify:track:5OmumaYiHYXUsYZPGLFTYJ,no,2003
Daft Punk,Beyond,0.716,0.648,8,-11.33,0,0.0337,0.367,0.485,0.368,0.789,104.022,290240,spotify:track:0k1xMUwn9sb7bZiqdT9ygx,no,2013
Cheldon McQueen,Big,0.619,0.82,4,-5.521,0,0.239,0.00696,4.82e-06,0.352,0.497,77.97,280163,spotify:track:5AyNeYU7rYBaEBsR3GYYes,no,2014
Charlotte Cardin,Big Boy,0.549,0.35,3,-7.477,0,0.0916,0.557,0,0.0958,0.184,120.658,176200,spotify:track:4HqmX46EZhpsifeL8ugOGq,no,2015
The Lumineers,Big Parade,0.816,0.635,4,-13.123,1,0.0503,0.424,0.00594,0.2,0.634,121.971,327720,spotify:track:4ykow0dUmlHCXCzV1cTwvk,no,2012
Björk,Big Time Sensuality - The Fluke Remix,0.636,0.779,8,-8.633,1,0.0285,0.000299,0.0966,0.0443,0.671,116.944,295027,spotify:track:3PzHWmYOlC5N1hRZR899R1,no,2002
Miike Snow,Billie Holiday,0.609,0.894,4,-5.405,1,0.0637,0.00451,0.00221,0.108,0.661,133.419,241187,spotify:track:739hlYRzu3BRmLgfpYQKiS,no,2009
Michael Jackson,Billie Jean (Home Demo from 1981),0.949,0.435,6,-8.51,0,0.042,0.0783,9.86e-05,0.0835,0.512,114.953,140200,spotify:track:5icAJwHMJyIokyl9tiXHC1,no,1982
Les Trois Accords,Bing Bing,0.502,0.761,0,-5.023,1,0.0276,0.000799,0.000191,0.0532,0.342,77.031,192467,spotify:track:22LgScOd9U930Tg0j79p2a,no,2006
St. Vincent,Birth In Reverse,0.571,0.867,1,-6.794,0,0.109,0.0107,0.000159,0.251,0.791,161.991,195893,spotify:track:31WoNmfwgisR09Xo3siDjc,no,2014
Beach Fossils,Birthday,0.325,0.956,2,-6.381,1,0.0414,0.000579,0.595,0.277,0.703,165.688,172653,spotify:track:4gwJiVUZ314XFSo4VNgnTi,no,2013
The Beatles,Birthday - Remastered 2009,0.541,0.727,2,-7.509,1,0.0384,7.37e-05,0.717,0.232,0.91,139.239,163080,spotify:track:1ABegtCPBMMJaMpfDyATjE,no,1968
The Rolling Stones,Bitch - 2009 Mix,0.655,0.972,7,-3.502,1,0.0362,0.257,0.297,0.165,0.973,135.922,217093,spotify:track:01JYvQ6udfhUw9Jed9EzoK,no,1971
Lorde,Biting Down,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,213666,spotify:track:45UvXCltvMpEPNLGzG0NYk,no,2013
Bahamas,Bitter Memories,0.418,0.486,5,-7.942,1,0.0288,0.771,0.00225,0.124,0.285,154.761,148880,spotify:track:4IpNYyAz1gs0ddcOE7Acm0,no,2014
Cold War Kids,Bitter Poem,0.251,0.455,8,-8.168,1,0.037,0.151,0.00223,0.233,0.193,184.947,305653,spotify:track:12mtS2QkM2q08FGNOT5Mau,no,2013
Miike Snow,Black & Blue,0.68,0.78,5,-3.782,0,0.0309,0.0317,0.000214,0.109,0.559,134.972,219733,spotify:track:0v4h1OXaguUpJ4KKEm30jJ,no,2009
Miike Snow,Black & Blue,0.662,0.799,5,-3.863,0,0.0304,0.0175,0.00023,0.113,0.497,134.988,219733,spotify:track:48SSrVn2Dfmc2tW9wzeo5t,no,2009
Spoon,Black Like Me,0.47,0.614,11,-7.545,0,0.0408,0.246,5.57e-05,0.11,0.513,171.659,205893,spotify:track:1fgDdqtPsFAUwNFfPpAKQL,no,2007
Michael Kiwanuka,Black Man In A White World - Live From Spotify London,0.482,0.826,7,-8.397,1,0.0563,0.105,0.546,0.4,0.457,125.844,469625,spotify:track:3sCEJXGT2wRXraZeQHi0PS,no,2016
Arcade Fire,Black Mirror,0.526,0.847,10,-9.717,0,0.0385,0.0591,0.421,0.111,0.155,124.054,253373,spotify:track:0IgnwEF4fuidaugeMEKUl4,no,2007
The Black Keys,Black Mud,0.515,0.502,11,-8.898,0,0.058,0.253,0.883,0.345,0.374,143.937,129440,spotify:track:2y42MmBCfEhqIkFAJs0V8Z,no,2010
Other Lives,Black Tables,0.304,0.208,2,-12.869,1,0.0312,0.742,0.0499,0.101,0.104,118.483,273800,spotify:track:3ZomZOKK49bjGzeNq5fi35,no,2009
Arcade Fire,Black Wave/Bad Vibrations,0.274,0.774,0,-7.504,0,0.0403,0.00437,0.684,0.0924,0.144,121.123,237507,spotify:track:05oK0zROR8GnZGyWMcO8xU,no,2007
The Beatles,Blackbird - Anthology 3 Version,0.66,0.139,7,-13.817,1,0.0352,0.885,0,0.102,0.423,92.742,138627,spotify:track:7eM5b2b7rBUNdWGh6auW7I,no,1996
The Beatles,Blackbird - Remastered 2009,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,spotify:track:5jgFfDIR6FR0gvlA56Nakr,no,1968
The Beatles,Blackbird / Yesterday,0.483,0.107,5,-15.465,1,0.031,0.828,0,0.092,0.195,94.371,151992,spotify:track:41ETKVJbZDSjATzW2wAqmc,no,2006
Koriass,Blacklights,0.5,0.645,11,-9.292,0,0.316,0.00988,0,0.196,0.147,197.84,223173,spotify:track:7n3PFEXLrRcRCmgEUlbE2D,no,2016
David Bowie,Blackstar,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,597933,spotify:track:0Fao855T3klV3REFRFHRF3,no,2016
Patrick Watson,Blackwind,0.38,0.654,7,-9.303,1,0.0501,0.719,0.0335,0.0916,0.244,167.133,234495,spotify:track:7nexysekhAzFAuynFCktLm,no,2012
Leeroy,Bless You,0.722,0.714,11,-5.53,0,0.0995,0.00354,4.9e-06,0.075,0.641,109.959,199213,spotify:track:3Ku3WW5FTb58xkoB1fcMyD,no,2007
Bon Iver,Blindsided,0.671,0.147,10,-18.626,1,0.0366,0.958,0.0779,0.144,0.0556,115.298,329267,spotify:track:4cTD99OSLy19Uh2exKRQNa,no,2008
Nada Surf,Blonde On Blonde,0.6,0.434,0,-10.45,1,0.0279,0.465,0.00386,0.117,0.0618,98.061,275133,spotify:track:1tJ2iPUMV7sqXproLfVLn9,no,2002
alt-J,Bloodflood,0.685,0.535,6,-8.908,0,0.0363,0.831,0.404,0.0896,0.218,130.023,249427,spotify:track:306zYyz3PFvBgLFGOCy9Xb,no,2012
alt-J,Bloodflood pt. II,0.599,0.564,6,-9.484,0,0.0401,0.711,0.0608,0.068,0.0992,120.016,319498,spotify:track:3TY8GltNNtMpDS3YY6tJqo,no,2014
General Elektriks,Bloodshot Eyes,0.759,0.575,8,-5.89,1,0.0317,0.646,0.106,0.134,0.502,100.974,186973,spotify:track:3KyRSZo60erCTkNSvJ8LN0,no,2009
Kafka Tamura,Bloodstains,0.679,0.443,9,-8.886,0,0.0312,0.766,0.000295,0.102,0.149,124.024,214693,spotify:track:4KqkhAwUvzaTVEQ0wO95SL,no,2015
Sampa the Great,Blue Boss,0.7,0.757,7,-7.819,1,0.249,0.65,0.00148,0.0938,0.693,83.443,171626,spotify:track:72ckkRGaSfNFNnrjrYc6oB,no,2016
Mac DeMarco,Blue Boy,0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,126224,spotify:track:1CKm95B5JmaSCnZLquInM4,no,2014
The Beatles,Blue Jay Way - Remastered 2009,0.294,0.407,0,-11.575,1,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,235067,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,no,1967
David Bowie,Blue Jean - 1999 Remaster,0.508,0.832,11,-6.386,0,0.0456,0.0138,0.558,0.282,0.69,124.549,192160,spotify:track:34Pobuh81Cvth4YZ6qdLdI,no,1984
The Raconteurs,Blue Veins,0.362,0.436,4,-9.247,0,0.0441,0.184,0.00446,0.13,0.0705,130.015,232493,spotify:track:7AzF1C8pvbeWnZT5FwD6dj,no,2006
